Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT
3424096,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264102,1.637592,18.860510,0.041684,25.348881
3424097,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264482,1.042762,18.842715,0.041760,25.349729
3424133,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264939,1.042762,18.889745,0.041228,25.346763
3424134,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264939,1.042762,18.889745,0.041228,25.346763
3424137,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.271543,18.885084,0.042293,25.347187
3424138,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.271543,18.885084,0.042293,25.347187
3424139,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.271543,18.885084,0.042293,25.347187
3424139,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.271543,18.885084,0.042293,25.347187
3424140,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266688,1.271543,18.885084,0.042293,25.347187
3424141,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,1.774860,18.804583,0.041989,25.349305
3424142,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264330,1.774860,18.804583,0.041989,25.349305
3424152,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.997006,18.831699,0.042217,25.351423
3424188,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.140909,18.856273,0.041456,25.349729
3424189,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.140909,18.856273,0.041456,25.349729
3424190,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.140909,18.856273,0.041456,25.349729
3424190,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.140909,18.856273,0.041456,25.349729
3424191,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.140909,18.856273,0.041456,25.349729
3424191,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,2.140909,18.856273,0.041456,25.349729
3424193,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.951250,18.821531,0.041532,25.355237
3424193,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.951250,18.821531,0.041532,25.355237
3424196,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.951250,18.821531,0.041532,25.355237
3424198,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.951250,18.821531,0.041532,25.355237
3424240,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.500323,18.812209,0.041608,25.351000
3424240,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.500323,18.812209,0.041608,25.351000
3424241,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.500323,18.812209,0.041608,25.351000
3424241,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.500323,18.812209,0.041608,25.351000
3424242,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.500323,18.812209,0.041608,25.351000
3424243,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266384,1.500323,18.812209,0.041608,25.351000
3424244,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265547,1.729104,18.791025,0.042217,25.357779
3424246,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265547,1.729104,18.791025,0.042217,25.357779
3424248,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265547,1.729104,18.791025,0.042217,25.357779
3424255,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.591835,18.754164,0.042369,25.355237
3424292,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.813982,18.861781,0.042825,25.354389
3424327,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,2.095153,18.907116,0.041532,25.351000
3424327,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,2.095153,18.907116,0.041532,25.351000
3424328,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,2.095153,18.907116,0.041532,25.351000
3424329,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,2.095153,18.907116,0.041532,25.351000
3424330,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,2.095153,18.907116,0.041532,25.351000
3424331,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266916,2.095153,18.907116,0.041532,25.351000
3424333,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.846105,0.041912,25.356508
3424335,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.591835,18.846105,0.041912,25.356508
3424342,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,1.317299,18.791449,0.042521,25.351000
3424342,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,1.317299,18.791449,0.042521,25.351000
3424343,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,1.317299,18.791449,0.042521,25.351000
3424344,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,1.317299,18.791449,0.042521,25.351000
3424345,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.266460,1.317299,18.791449,0.042521,25.351000
3424383,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262809,1.546079,18.904997,0.040771,25.347187
3424384,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262809,1.546079,18.904997,0.040771,25.347187
3424384,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261744,1.042762,18.871526,0.041532,25.342102
3424385,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261744,1.042762,18.871526,0.041532,25.342102
3424387,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261744,1.042762,18.871526,0.041532,25.342102
3424389,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.261744,1.042762,18.871526,0.041532,25.342102
3424399,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.408811,18.794415,0.041380,25.346763
3424399,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.408811,18.794415,0.041380,25.346763
3424400,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.408811,18.794415,0.041380,25.346763
3424401,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.408811,18.794415,0.041380,25.346763
3424402,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264406,1.408811,18.794415,0.041380,25.346763
3424438,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267525,2.095153,18.801194,0.043206,25.351423
3424439,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267525,2.095153,18.801194,0.043206,25.351423
3424441,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267525,2.095153,18.801194,0.043206,25.351423
3424443,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267145,1.683348,18.769841,0.042521,25.350152
3424443,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267145,1.683348,18.769841,0.042521,25.350152
3424444,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267145,1.683348,18.769841,0.042521,25.350152
3424445,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267145,1.683348,18.769841,0.042521,25.350152
3424447,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267145,1.683348,18.769841,0.042521,25.350152
3424454,01:35:10.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264178,0.356420,18.810515,0.043206,25.347187
3424490,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262200,1.317299,18.844410,0.043130,25.341679
3424491,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262200,1.317299,18.844410,0.043130,25.341679
3424492,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262200,1.317299,18.844410,0.043130,25.341679
3424492,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262200,1.317299,18.844410,0.043130,25.341679
3424493,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.262200,1.317299,18.844410,0.043130,25.341679
3424493,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265775,1.225787,18.816870,0.042217,25.350152
3424494,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265775,1.225787,18.816870,0.042217,25.350152
3424498,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265775,1.225787,18.816870,0.042217,25.350152
3424500,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.267297,0.356420,18.809244,0.044575,25.349305
3424540,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,1.546079,18.815175,0.042217,25.350576
3424541,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,1.546079,18.815175,0.042217,25.350576
3424542,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.263265,1.546079,18.815175,0.042217,25.350576
3424544,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.088518,18.796957,0.043282,25.353118
3424545,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.088518,18.796957,0.043282,25.353118
3424546,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.088518,18.796957,0.043282,25.353118
3424548,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.088518,18.796957,0.043282,25.353118
3424548,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264710,1.088518,18.796957,0.043282,25.353118
3424556,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.265623,1.317299,18.806278,0.041076,25.350152
3424571,01:35:11.30,0,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.264863,2.095153,18.891439,0.042293,25.352271
