Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT,VCOMP,ICOMP,TC-1,TC-COMP
3754166,04:37:55.30,-658,-658,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.809949
3754166,04:37:55.30,-658,-658,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754167,04:37:55.30,-657,-657,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754167,04:37:55.30,-657,-657,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754168,04:37:55.30,-657,-657,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754168,04:37:55.30,-656,-656,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754169,04:37:55.30,-656,-656,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754169,04:37:55.30,-655,-655,Main,-1.235828,-1.906946,0.000000,5.738432,215.316981,0.000000,30.460841,0.184537,0.482393,25.322082,0.571026,0.137404,19.391024,27.807721
3754170,04:37:55.30,-655,-655,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754170,04:37:55.30,-654,-654,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754171,04:37:55.30,-653,-653,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754172,04:37:55.30,-652,-652,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754173,04:37:55.30,-651,-651,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754175,04:37:55.30,-649,-649,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754176,04:37:55.30,-648,-648,Main,-1.052126,-3.271529,0.000000,4.937013,215.216872,0.000000,29.492252,-0.153886,0.686796,25.328915,0.574964,0.138785,19.391024,27.807721
3754176,04:37:55.30,-648,-648,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754177,04:37:55.30,-648,-648,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754177,04:37:55.30,-647,-647,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754178,04:37:55.30,-647,-647,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754178,04:37:55.30,-646,-646,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754179,04:37:55.30,-645,-645,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754179,04:37:55.30,-644,-644,Main,0.096010,-3.044098,0.000000,5.927001,216.067798,0.000000,29.400006,0.399897,0.678934,25.337030,0.574472,0.138478,19.391024,27.807721
3754184,04:37:55.30,-641,-641,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754184,04:37:55.30,-640,-640,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754185,04:37:55.30,-640,-640,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754185,04:37:55.30,-639,-639,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754186,04:37:55.30,-639,-639,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754186,04:37:55.30,-638,-638,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754187,04:37:55.30,-638,-638,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754187,04:37:55.30,-638,-638,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754188,04:37:55.30,-637,-637,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754188,04:37:55.30,-637,-637,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754189,04:37:55.30,-637,-637,Main,0.096010,-3.453473,0.000000,6.209855,214.916545,0.000000,30.230225,-0.223109,0.726104,25.338311,0.570287,0.138171,19.391024,27.807721
3754189,04:37:55.30,-636,-636,Main,0.325637,-3.453473,0.000000,6.115571,214.466054,0.000000,29.907362,0.107623,0.749689,25.331051,0.572010,0.139858,19.391024,27.807721
3754190,04:37:55.30,-636,-636,Main,0.325637,-3.453473,0.000000,6.115571,214.466054,0.000000,29.907362,0.107623,0.749689,25.331051,0.572010,0.139858,19.391024,27.807721
3754190,04:37:55.30,-635,-635,Main,0.325637,-3.453473,0.000000,6.115571,214.466054,0.000000,29.907362,0.107623,0.749689,25.331051,0.572010,0.139858,19.391024,27.807721
3754191,04:37:55.30,-635,-635,Main,0.325637,-3.453473,0.000000,6.115571,214.466054,0.000000,29.907362,0.107623,0.749689,25.331051,0.572010,0.139858,19.391024,27.807721
3754240,04:37:55.30,-584,-584,Main,-0.179543,-3.680904,0.000000,5.597005,214.716327,0.000000,30.184101,0.207611,0.749689,25.337884,0.571764,0.139935,19.391024,28.068866
3754241,04:37:55.30,-584,-584,Main,-1.373604,-3.271529,0.000000,6.586994,215.467144,0.000000,31.291060,-0.253874,0.749689,25.332332,0.576195,0.139551,19.391024,28.068866
3754241,04:37:55.30,-583,-583,Main,-1.373604,-3.271529,0.000000,6.586994,215.467144,0.000000,31.291060,-0.253874,0.749689,25.332332,0.576195,0.139551,19.391024,28.068866
3754244,04:37:55.30,-580,-580,Main,-1.373604,-3.271529,0.000000,6.586994,215.467144,0.000000,31.291060,-0.253874,0.749689,25.332332,0.576195,0.139551,19.391024,28.068866
3754245,04:37:55.30,-579,-579,Main,-1.373604,-3.271529,0.000000,6.586994,215.467144,0.000000,31.291060,-0.253874,0.749689,25.332332,0.576195,0.139551,19.391024,28.068866
3754246,04:37:55.30,-579,-579,Main,-1.373604,-3.271529,0.000000,6.586994,215.467144,0.000000,31.291060,-0.253874,0.749689,25.332332,0.576195,0.139551,19.391024,28.068866
3754246,04:37:55.30,-578,-578,Main,-1.373604,-3.271529,0.000000,6.586994,215.467144,0.000000,31.291060,-0.253874,0.749689,25.332332,0.576195,0.139551,19.391024,28.068866
3754247,04:37:55.30,-577,-577,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.391024,28.068866
3754248,04:37:55.30,-576,-576,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.391024,28.068866
3754249,04:37:55.30,-575,-575,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.391024,28.068866
3754249,04:37:55.30,-575,-575,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.391024,28.068866
3754250,04:37:55.30,-574,-574,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.391024,28.068866
3754250,04:37:55.30,-574,-574,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.129001,28.068866
3754251,04:37:55.30,-573,-573,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.129001,28.068866
3754251,04:37:55.30,-573,-573,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.129001,28.068866
3754252,04:37:55.30,-573,-573,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.129001,28.068866
3754252,04:37:55.30,-572,-572,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.129001,28.068866
3754253,04:37:55.30,-572,-572,Main,-0.225468,-2.452779,0.000000,6.916990,215.567253,0.000000,29.999608,0.338366,0.600318,25.322936,0.575210,0.139398,19.129001,28.068866
3754253,04:37:55.30,-571,-571,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754254,04:37:55.30,-571,-571,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754254,04:37:55.30,-570,-570,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754255,04:37:55.30,-570,-570,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754255,04:37:55.30,-570,-570,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754256,04:37:55.30,-569,-569,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754256,04:37:55.30,-568,-568,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754257,04:37:55.30,-568,-568,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754257,04:37:55.30,-568,-568,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754258,04:37:55.30,-568,-568,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754258,04:37:55.30,-566,-566,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754259,04:37:55.30,-566,-566,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754259,04:37:55.30,-566,-566,Main,-0.409170,-3.044098,0.000000,6.256997,215.617307,0.000000,30.184101,-0.023131,0.568871,25.318665,0.575702,0.137481,19.129001,28.068866
3754260,04:37:55.30,-565,-565,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754260,04:37:55.30,-565,-565,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754261,04:37:55.30,-564,-564,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754261,04:37:55.30,-564,-564,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754262,04:37:55.30,-563,-563,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754262,04:37:55.30,-562,-562,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754263,04:37:55.30,-562,-562,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754263,04:37:55.30,-562,-562,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754264,04:37:55.30,-561,-561,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754264,04:37:55.30,-561,-561,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754265,04:37:55.30,-560,-560,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754265,04:37:55.30,-560,-560,Main,0.096010,-3.407987,0.000000,5.549863,215.967689,0.000000,30.691457,0.330674,0.741828,25.324217,0.573733,0.137864,19.129001,28.068866
3754266,04:37:55.30,-559,-559,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754266,04:37:55.30,-558,-558,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754267,04:37:55.30,-558,-558,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754267,04:37:55.30,-557,-557,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754268,04:37:55.30,-557,-557,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754268,04:37:55.30,-557,-557,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754269,04:37:55.30,-556,-556,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754269,04:37:55.30,-556,-556,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754270,04:37:55.30,-555,-555,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754270,04:37:55.30,-555,-555,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754271,04:37:55.30,-555,-555,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754271,04:37:55.30,-554,-554,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754272,04:37:55.30,-554,-554,Main,0.693041,-3.726390,0.000000,5.927001,215.617307,0.000000,31.014320,0.046091,0.663211,25.335322,0.575702,0.139168,19.129001,28.068866
3754272,04:37:55.30,-553,-553,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754273,04:37:55.30,-550,-550,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754274,04:37:55.30,-550,-550,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754275,04:37:55.30,-549,-549,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754277,04:37:55.30,-547,-547,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754278,04:37:55.30,-546,-546,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754278,04:37:55.30,-546,-546,Main,-0.730648,-3.498959,0.000000,4.654159,214.716327,0.000000,30.137978,-0.061589,0.702519,25.334040,0.570287,0.140778,19.129001,28.068866
3754279,04:37:55.30,-545,-545,Main,0.325637,-3.180557,0.000000,5.361294,215.617307,0.000000,31.244936,0.176846,0.678934,25.327207,0.577179,0.138555,19.129001,28.068866
3754338,04:37:55.30,-486,-486,Main,-0.225468,-2.452779,0.000000,4.512732,215.116763,0.000000,31.152690,-0.130811,0.584595,25.320801,0.575949,0.138325,19.132024,28.071096
3754342,04:37:55.30,-482,-482,Main,-0.225468,-2.452779,0.000000,4.512732,215.116763,0.000000,31.152690,-0.130811,0.584595,25.320801,0.575949,0.138325,19.132024,28.071096
3754343,04:37:55.30,-481,-481,Main,-0.225468,-1.725002,0.000000,5.219867,215.367035,0.000000,30.045732,0.315291,0.631765,25.321655,0.577425,0.138861,19.132024,28.071096
3754344,04:37:55.30,-479,-479,Main,-0.225468,-1.725002,0.000000,5.219867,215.367035,0.000000,30.045732,0.315291,0.631765,25.321655,0.577425,0.138861,19.132024,28.071096
3754346,04:37:55.30,-478,-478,Main,-0.225468,-1.725002,0.000000,5.219867,215.367035,0.000000,30.045732,0.315291,0.631765,25.321655,0.577425,0.138861,19.132024,28.071096
3754350,04:37:55.30,-474,-474,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754350,04:37:55.30,-474,-474,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754351,04:37:55.30,-473,-473,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754351,04:37:55.30,-473,-473,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754352,04:37:55.30,-473,-473,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754352,04:37:55.30,-472,-472,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754353,04:37:55.30,-472,-472,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754353,04:37:55.30,-471,-471,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754354,04:37:55.30,-471,-471,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754354,04:37:55.30,-470,-470,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754355,04:37:55.30,-470,-470,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754355,04:37:55.30,-470,-470,Main,-0.730648,-3.453473,0.000000,6.256997,215.567253,0.000000,30.414718,-0.038514,0.623903,25.325926,0.571026,0.136714,19.132024,27.812178
3754356,04:37:55.30,-469,-469,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754356,04:37:55.30,-469,-469,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754357,04:37:55.30,-469,-469,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754357,04:37:55.30,-468,-468,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754358,04:37:55.30,-468,-468,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754358,04:37:55.30,-468,-468,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754359,04:37:55.30,-467,-467,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754359,04:37:55.30,-467,-467,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754360,04:37:55.30,-466,-466,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754360,04:37:55.30,-466,-466,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754361,04:37:55.30,-466,-466,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754361,04:37:55.30,-465,-465,Main,-2.016560,-3.226043,0.000000,5.927001,216.167907,0.000000,29.861238,0.299909,0.655349,25.328915,0.566842,0.135411,19.132024,27.812178
3754362,04:37:55.30,-465,-465,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754362,04:37:55.30,-465,-465,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754363,04:37:55.30,-464,-464,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754363,04:37:55.30,-464,-464,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754364,04:37:55.30,-463,-463,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754364,04:37:55.30,-462,-462,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754365,04:37:55.30,-462,-462,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754365,04:37:55.30,-462,-462,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754366,04:37:55.30,-461,-461,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754366,04:37:55.30,-461,-461,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754367,04:37:55.30,-461,-461,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754367,04:37:55.30,-460,-460,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754368,04:37:55.30,-458,-458,Main,-1.098051,-3.135071,0.000000,3.994167,215.216872,0.000000,30.368594,0.084549,0.686796,25.332759,0.570534,0.138708,19.132024,27.812178
3754368,04:37:55.30,-458,-458,Main,-2.246188,-3.635417,0.000000,5.219867,214.916545,0.000000,29.907362,-0.138503,0.741828,25.330197,0.568072,0.137251,19.132024,27.812178
3754369,04:37:55.30,-457,-457,Main,-2.246188,-3.635417,0.000000,5.219867,214.916545,0.000000,29.907362,-0.138503,0.741828,25.330197,0.568072,0.137251,19.132024,27.812178
3754369,04:37:55.30,-457,-457,Main,-2.246188,-3.635417,0.000000,5.219867,214.916545,0.000000,29.907362,-0.138503,0.741828,25.330197,0.568072,0.137251,19.132024,27.812178
3754370,04:37:55.30,-456,-456,Main,-2.246188,-3.635417,0.000000,5.219867,214.916545,0.000000,29.907362,-0.138503,0.741828,25.330197,0.568072,0.137251,19.132024,27.812178
3754370,04:37:55.30,-456,-456,Main,-2.246188,-3.635417,0.000000,5.219867,214.916545,0.000000,29.907362,-0.138503,0.741828,25.330197,0.568072,0.137251,19.132024,27.812178
3754371,04:37:55.30,-455,-455,Main,-2.246188,-3.635417,0.000000,5.219867,214.916545,0.000000,29.907362,-0.138503,0.741828,25.330197,0.568072,0.137251,19.132024,27.812178
