Timestamp (ms),Wall Time,Test Master Time,Sequence Time,FPD-1,FPD-2,FPD-3,OPD-1,OPD-2,OPD-3,AP-1,PC-1,PC-2,VBAT,VCOMP,ICOMP,TC-1,TC-COMP
11624497,18:08:36.30,89,5048,Yolo,-0.678822,505.092155,0.000000,1.830367,1368.223016,0.000000,109.838982,-0.176960,1.024847,25.237091,1.889554,0.735328,34.448213,50.370384
11624527,18:08:36.30,120,5079,Yolo,-2.134377,504.403273,0.000000,0.745777,1370.074418,0.000000,110.392461,-0.061589,0.733966,25.243070,1.886847,0.733488,34.450937,50.370384
11624532,18:08:36.30,124,5083,Yolo,-4.590625,503.668466,0.000000,-0.197345,1371.293634,0.000000,111.130433,-0.100046,0.710381,25.224706,1.884878,0.733258,34.189961,50.370384
11624586,18:08:36.30,178,5137,Yolo,-3.271529,503.852168,0.000000,-0.103033,1371.383946,0.000000,112.421885,0.007634,0.969815,25.229831,1.887339,0.732875,34.187184,50.370384
11624587,18:08:36.30,179,5138,Yolo,-3.271529,503.852168,0.000000,-0.103033,1371.383946,0.000000,112.421885,0.007634,0.969815,25.229831,1.887339,0.732875,34.187184,50.370384
11624588,18:08:36.30,180,5139,Yolo,-3.271529,503.852168,0.000000,-0.103033,1371.383946,0.000000,112.421885,0.007634,0.969815,25.229831,1.887339,0.732875,34.187184,50.370384
11624614,18:08:36.30,207,5166,Yolo,-3.271529,502.979585,0.000000,0.227060,1370.616292,0.000000,111.453296,-0.138503,1.480823,25.224706,1.886601,0.734638,34.448213,50.372466
11624729,18:08:36.30,322,5281,Yolo,-3.726390,503.117361,0.000000,1.783211,1371.158165,0.000000,112.145145,0.207611,0.961954,25.223424,1.886354,0.732261,34.448213,50.112033
11624805,18:08:36.30,398,5357,Yolo,-4.772570,502.061076,0.000000,-1.376247,1373.235348,0.000000,113.021487,0.330674,1.323590,25.210612,1.881924,0.731955,34.453647,50.112033
11624812,18:08:36.30,404,5363,Yolo,-3.498959,503.392914,0.000000,0.509997,1371.880664,0.000000,112.421885,0.146080,1.465099,25.212747,1.883647,0.733948,34.453647,50.112033
11624910,18:08:36.30,502,5461,Yolo,-4.863542,502.244778,0.000000,0.651465,1372.061288,0.000000,112.514131,0.107623,1.056294,25.221289,1.884139,0.732031,34.445476,50.112033
11624911,18:08:36.30,504,5463,Yolo,-4.863542,502.244778,0.000000,0.651465,1372.061288,0.000000,112.514131,0.107623,1.056294,25.221289,1.884139,0.732031,34.445476,50.112033
11625032,18:08:37.30,624,5583,Yolo,-0.542364,504.816602,0.000000,0.840089,1368.629421,0.000000,110.346338,-0.169269,1.237112,25.245633,1.889062,0.734868,34.711696,50.370384
11625105,18:08:37.30,697,5656,Yolo,-1.906946,504.495124,0.000000,-0.150189,1369.397076,0.000000,111.453296,-0.053897,1.001262,25.244779,1.888816,0.734025,34.189961,50.366213
11625153,18:08:37.30,745,5704,Yolo,-0.769794,505.046229,0.000000,3.339363,1368.719734,0.000000,110.576954,-0.107737,1.237112,25.249477,1.890785,0.735635,34.450937,50.372466
11625160,18:08:37.30,753,5712,Yolo,-0.906252,505.505484,0.000000,2.632021,1368.990671,0.000000,110.899817,-0.161577,1.064155,25.248623,1.888323,0.734408,34.450937,50.114124
11625217,18:08:37.30,810,5769,Yolo,-0.496878,504.678826,0.000000,3.150738,1368.810046,0.000000,110.576954,0.007634,1.142772,25.246060,1.889308,0.734868,34.448213,50.109940
11625343,18:08:37.30,935,5894,Yolo,-2.816668,503.346988,0.000000,0.415684,1370.571136,0.000000,111.499420,-0.046206,0.906922,25.236664,1.885124,0.733335,34.189961,50.370384
11625521,18:08:37.30,1113,6072,Yolo,-2.407293,503.209212,0.000000,-1.093311,1371.067853,0.000000,112.191269,0.222994,1.370760,25.226414,1.890293,0.734792,34.189961,50.109940
11625526,18:08:37.30,1118,6077,Yolo,-1.315627,504.770677,0.000000,-0.716062,1369.035827,0.000000,111.314927,-0.253874,1.284281,25.241362,1.891769,0.736095,34.189961,50.109940
11625526,18:08:37.30,1118,6077,Yolo,-1.315627,504.770677,0.000000,-0.716062,1369.035827,0.000000,111.314927,-0.253874,1.284281,25.241362,1.891769,0.736095,34.189961,50.109940
11625575,18:08:37.30,1168,6127,Yolo,-2.589238,503.760317,0.000000,0.415684,1371.113009,0.000000,111.868406,-0.015440,1.402206,25.222997,1.889308,0.734485,34.187184,50.109940
11625625,18:08:37.30,1217,6176,Yolo,-4.818056,501.601821,0.000000,-0.951843,1372.964411,0.000000,113.344350,0.446046,1.197803,25.203778,1.883401,0.732031,34.709027,50.114124
11625735,18:08:37.30,1328,6287,Yolo,-4.090278,502.428479,0.000000,-0.008721,1371.654883,0.000000,111.822282,0.030709,0.938369,25.230258,1.888323,0.731878,34.450937,50.370384
11625832,18:08:37.30,1425,6384,Yolo,-4.727083,502.795883,0.000000,-2.460838,1371.925820,0.000000,112.099022,0.084549,0.946231,25.226414,1.887339,0.732415,34.448213,50.112033
11625949,18:08:38.30,1542,6501,Yolo,-0.542364,505.046229,0.000000,1.264494,1368.132704,0.000000,110.623078,-0.038514,1.134910,25.249904,1.889800,0.735712,34.709027,50.370384
11626029,18:08:38.30,1622,6581,Yolo,-3.635417,503.071435,0.000000,0.179904,1371.970976,0.000000,112.099022,0.138389,1.425791,25.209330,1.884878,0.734408,34.184393,50.112033
11626030,18:08:38.30,1622,6581,Yolo,-3.089584,502.749957,0.000000,3.056426,1371.925820,0.000000,112.514131,0.276834,1.512269,25.213174,1.887585,0.735635,34.184393,50.112033
11626034,18:08:38.30,1626,6585,Yolo,-3.089584,502.749957,0.000000,3.056426,1371.925820,0.000000,112.514131,0.276834,1.512269,25.213174,1.887585,0.735635,34.184393,50.112033
11626083,18:08:38.30,1676,6635,Yolo,-0.678822,504.724751,0.000000,3.292206,1368.177860,0.000000,110.069598,-0.000057,0.946231,25.248623,1.887339,0.735635,34.189961,50.112033
11626084,18:08:38.30,1677,6636,Yolo,-0.678822,504.724751,0.000000,3.292206,1368.177860,0.000000,110.069598,-0.000057,0.946231,25.248623,1.887339,0.735635,34.189961,50.112033
11626085,18:08:38.30,1678,6637,Yolo,-0.678822,504.724751,0.000000,3.292206,1368.177860,0.000000,110.069598,-0.000057,0.946231,25.248623,1.887339,0.735635,34.189961,50.112033
11626086,18:08:38.30,1678,6637,Yolo,-0.678822,504.724751,0.000000,3.292206,1368.177860,0.000000,110.069598,-0.000057,0.946231,25.248623,1.887339,0.735635,34.189961,50.112033
11626087,18:08:38.30,1679,6638,Yolo,-0.997225,505.413633,0.000000,2.396241,1368.764890,0.000000,111.038187,-0.038514,0.718243,25.246914,1.890046,0.734332,34.189961,50.112033
11626093,18:08:38.30,1686,6645,Yolo,-2.225349,504.495124,0.000000,2.066148,1370.029262,0.000000,111.776159,-0.053897,0.702519,25.240081,1.884385,0.733335,34.189961,50.112033
11626143,18:08:38.30,1736,6695,Yolo,-4.727083,501.188492,0.000000,-2.036433,1373.190192,0.000000,112.606378,0.169154,1.056294,25.211039,1.883647,0.733412,34.187184,50.366213
11626148,18:08:38.30,1740,6699,Yolo,-4.181250,502.152927,0.000000,-1.659184,1371.970976,0.000000,112.883118,0.330674,1.127048,25.212747,1.884631,0.733718,34.187184,50.366213
11626153,18:08:38.30,1745,6704,Yolo,-3.771876,502.658106,0.000000,-0.244501,1372.467694,0.000000,112.283515,0.238377,1.182080,25.209330,1.888077,0.733642,34.187184,50.366213
11626187,18:08:38.30,1779,6738,Yolo,-2.634724,504.403273,0.000000,-0.951843,1369.984106,0.000000,110.161845,0.092240,1.457238,25.223424,1.892015,0.736325,34.187184,50.370384
11626240,18:08:38.30,1832,6791,Yolo,-1.952432,504.816602,0.000000,0.604309,1370.164730,0.000000,109.377749,-0.038514,0.993400,25.241362,1.886847,0.733642,34.187184,50.112033
11626291,18:08:38.30,1883,6842,Yolo,-4.772570,502.749957,0.000000,1.641743,1372.151601,0.000000,112.375762,0.092240,1.001262,25.226414,1.886601,0.731265,34.187184,50.368300
11626321,18:08:38.30,1914,6873,Yolo,-4.636111,501.555896,0.000000,-1.046155,1373.461129,0.000000,113.298227,0.207611,1.339313,25.213174,1.883647,0.733105,34.448213,50.372466
11626372,18:08:38.30,1963,6922,Yolo,-2.816668,503.760317,0.000000,1.877523,1370.977541,0.000000,111.314927,0.015326,1.370760,25.229831,1.885616,0.734178,34.445476,50.114124
11626373,18:08:38.30,1965,6924,Yolo,-2.816668,503.760317,0.000000,1.877523,1370.977541,0.000000,111.314927,0.015326,1.370760,25.229831,1.885616,0.734178,34.445476,50.114124
11626403,18:08:38.30,1995,6954,Yolo,-1.361113,505.413633,0.000000,1.830367,1369.126139,0.000000,111.222680,-0.030823,1.307866,25.237091,1.889308,0.736172,34.706344,50.112033
11626486,18:08:38.30,2078,7037,Yolo,-4.818056,501.464045,0.000000,-1.659184,1372.828943,0.000000,113.252104,0.015326,1.300005,25.209330,1.878478,0.733182,34.187184,50.112033
11626487,18:08:38.30,2080,7039,Yolo,-4.818056,501.464045,0.000000,-1.659184,1372.828943,0.000000,113.252104,0.015326,1.300005,25.209330,1.878478,0.733182,34.187184,50.112033
11626516,18:08:38.30,2108,7067,Yolo,-2.543751,503.898093,0.000000,3.669455,1370.525979,0.000000,111.776159,0.046091,1.386483,25.213174,1.890293,0.735252,34.187184,50.112033
11626568,18:08:38.30,2161,7120,Yolo,-1.361113,503.898093,0.000000,0.981558,1369.758325,0.000000,110.992064,-0.076971,0.961954,25.242643,1.886601,0.732721,34.448213,50.114124
11626570,18:08:38.30,2163,7122,Yolo,-1.361113,503.898093,0.000000,0.981558,1369.758325,0.000000,110.992064,-0.076971,0.961954,25.242643,1.886601,0.732721,34.448213,50.114124
11626600,18:08:38.30,2192,7151,Yolo,-4.590625,502.749957,0.000000,0.981558,1372.783787,0.000000,113.205980,0.161463,1.315728,25.213601,1.885124,0.734485,34.445476,50.114124
11626651,18:08:38.30,2244,7203,Yolo,-0.906252,504.816602,0.000000,0.887245,1368.132704,0.000000,109.977352,-0.100046,1.213527,25.247768,1.890046,0.735328,34.445476,50.109940
11626653,18:08:38.30,2245,7204,Yolo,-0.906252,504.816602,0.000000,0.887245,1368.132704,0.000000,109.977352,-0.100046,1.213527,25.247768,1.890046,0.735328,34.445476,50.109940
11626689,18:08:38.30,2282,7241,Yolo,-4.818056,502.474405,0.000000,-1.517716,1373.054724,0.000000,112.421885,0.399897,1.166357,25.205060,1.880693,0.730268,34.445476,50.114124
11626748,18:08:38.30,2341,7300,Yolo,-4.954514,502.933659,0.000000,-0.716062,1371.790351,0.000000,113.067611,0.092240,0.961954,25.229404,1.884878,0.732185,34.450937,49.855747
11626926,18:08:39.30,2518,7477,Yolo,-3.999306,502.841808,0.000000,1.264494,1371.925820,0.000000,112.006776,0.046091,1.016985,25.230258,1.882909,0.731955,34.709027,50.109940
11627085,18:08:39.30,2678,7637,Yolo,-3.589931,502.336628,0.000000,2.584865,1371.158165,0.000000,111.407173,0.061474,0.891199,25.229831,1.884631,0.731878,34.189961,50.112033
11627268,18:08:39.30,2860,7819,Yolo,-4.863542,503.301063,0.000000,-1.942121,1371.970976,0.000000,111.499420,0.192229,1.001262,25.228549,1.885124,0.731341,34.448213,49.855747
11627427,18:08:39.30,3019,7978,Yolo,-0.769794,504.816602,0.000000,1.358806,1368.403641,0.000000,109.516119,-0.076971,1.166357,25.249904,1.889062,0.734715,34.448213,49.853648
11627538,18:08:39.30,3130,8089,Yolo,-4.363195,502.841808,0.000000,-1.423404,1374.860969,0.000000,112.744748,0.169154,1.425791,25.212747,1.884631,0.733718,34.189961,50.114124
11627565,18:08:39.30,3158,8117,Yolo,-1.042711,504.495124,0.000000,1.075870,1368.900358,0.000000,110.300215,-0.200034,1.229250,25.251185,1.892508,0.735558,34.187184,49.855747
11627641,18:08:39.30,3234,8193,Yolo,-2.816668,503.484764,0.000000,0.745777,1371.429102,0.000000,112.191269,0.215303,1.355036,25.220008,1.884631,0.735635,34.709027,49.855747
11627646,18:08:39.30,3239,8198,Yolo,-3.544445,502.658106,0.000000,2.443397,1372.467694,0.000000,112.836994,0.207611,1.488684,25.209330,1.883893,0.734638,34.709027,49.855747
11627775,18:08:39.30,3367,8326,Yolo,-1.861460,503.989944,0.000000,1.028714,1369.803481,0.000000,111.776159,0.261451,1.386483,25.236237,1.890539,0.735712,34.448213,49.855747
11627805,18:08:39.30,3398,8357,Yolo,-2.634724,503.898093,0.000000,-0.810374,1370.932385,0.000000,110.992064,-0.038514,0.977677,25.245206,1.886108,0.732261,34.448213,49.855747
11627806,18:08:39.30,3399,8358,Yolo,-2.634724,503.898093,0.000000,-0.810374,1370.932385,0.000000,110.992064,-0.038514,0.977677,25.245206,1.886108,0.732261,34.448213,49.855747
11627835,18:08:39.30,3427,8386,Yolo,-4.818056,502.382554,0.000000,-1.847808,1373.415973,0.000000,113.205980,0.230686,1.229250,25.212320,1.878970,0.731265,34.448213,49.855747
11627881,18:08:39.30,3473,8432,Yolo,-3.226043,503.163286,0.000000,0.274216,1371.790351,0.000000,112.790871,0.222994,1.103464,25.210185,1.884878,0.734485,34.189961,49.855747
11627884,18:08:39.30,3476,8435,Yolo,-3.226043,503.163286,0.000000,0.274216,1371.790351,0.000000,112.790871,0.222994,1.103464,25.210185,1.884878,0.734485,34.189961,49.855747
11627913,18:08:40.30,3505,8464,Yolo,-0.769794,505.551409,0.000000,2.018992,1368.674578,0.000000,110.807571,0.161463,1.001262,25.244779,1.891523,0.736249,34.189961,49.855747
11627971,18:08:40.30,3564,8523,Yolo,-4.272223,502.979585,0.000000,-0.244501,1372.332225,0.000000,112.744748,0.446046,1.496546,25.211039,1.884878,0.733795,34.189961,49.855747
11628045,18:08:40.30,3637,8596,Yolo,-1.133683,505.092155,0.000000,1.971836,1369.351920,0.000000,110.392461,-0.046206,0.906922,25.243498,1.890785,0.734562,34.189961,49.853648
11628049,18:08:40.30,3642,8601,Yolo,-1.861460,504.403273,0.000000,1.028714,1369.893793,0.000000,111.038187,-0.030823,1.032709,25.240508,1.889062,0.733642,34.189961,49.853648
11628146,18:08:40.30,3738,8697,Yolo,-0.678822,504.678826,0.000000,2.632021,1367.816611,0.000000,111.084310,-0.146194,1.182080,25.249477,1.887831,0.734715,34.189961,49.853648
11628174,18:08:40.30,3766,8725,Yolo,-3.953820,503.714392,0.000000,0.792933,1370.616292,0.000000,112.421885,0.169154,1.370760,25.214028,1.881924,0.733182,34.189961,49.853648
11628267,18:08:40.30,3860,8819,Yolo,-4.226737,502.015150,0.000000,-0.527438,1372.738631,0.000000,110.992064,0.169154,1.378621,25.213174,1.883155,0.733642,34.448213,49.853648
11628345,18:08:40.30,3937,8896,Yolo,-4.818056,502.290703,0.000000,-0.998999,1372.828943,0.000000,111.499420,-0.007749,1.292143,25.209330,1.879709,0.732798,34.448213,49.853648
11628346,18:08:40.30,3938,8897,Yolo,-4.181250,501.188492,0.000000,-1.942121,1373.280504,0.000000,112.514131,0.184537,1.323590,25.211466,1.882416,0.732415,34.448213,49.853648
11628350,18:08:40.30,3942,8901,Yolo,-4.181250,501.188492,0.000000,-1.942121,1373.280504,0.000000,112.514131,0.184537,1.323590,25.211466,1.882416,0.732415,34.448213,49.853648
11628352,18:08:40.30,3944,8903,Yolo,-4.181250,501.188492,0.000000,-1.942121,1373.280504,0.000000,112.514131,0.184537,1.323590,25.211466,1.882416,0.732415,34.448213,49.853648
11628407,18:08:40.30,3999,8958,Yolo,-1.133683,504.035870,0.000000,1.453119,1369.532544,0.000000,110.945940,0.092240,0.961954,25.248623,1.886601,0.733258,34.448213,49.853648
11628414,18:08:40.30,4006,8965,Yolo,-1.588544,504.081795,0.000000,-0.103033,1369.893793,0.000000,111.038187,-0.007749,1.009124,25.240508,1.883647,0.733718,34.448213,49.853648
11628458,18:08:40.30,4051,9010,Yolo,-4.909028,502.933659,0.000000,0.415684,1373.280504,0.000000,113.482720,0.192229,1.087740,25.209758,1.878478,0.732798,34.450937,49.853648
11628460,18:08:40.30,4052,9011,Yolo,-4.909028,502.933659,0.000000,0.415684,1373.280504,0.000000,113.482720,0.192229,1.087740,25.209758,1.878478,0.732798,34.450937,49.853648
11628484,18:08:40.30,4076,9035,Yolo,-4.636111,502.336628,0.000000,-1.046155,1374.183627,0.000000,112.975364,0.084549,1.323590,25.202497,1.883893,0.732798,34.189961,49.853648
11628484,18:08:40.30,4076,9035,Yolo,-4.636111,502.336628,0.000000,-1.046155,1374.183627,0.000000,112.975364,0.084549,1.323590,25.202497,1.883893,0.732798,34.189961,49.853648
11628492,18:08:40.30,4084,9043,Yolo,-4.363195,501.555896,0.000000,-1.234779,1373.822378,0.000000,113.021487,0.192229,1.417930,25.211466,1.883401,0.732875,34.189961,49.853648
11628551,18:08:40.30,4144,9103,Yolo,-1.588544,504.357348,0.000000,2.160460,1369.397076,0.000000,108.732024,0.107623,1.072017,25.241362,1.884878,0.733335,34.969619,49.855747
11628553,18:08:40.30,4145,9104,Yolo,-1.588544,504.357348,0.000000,2.160460,1369.397076,0.000000,108.732024,0.107623,1.072017,25.241362,1.884878,0.733335,34.969619,49.855747
11628554,18:08:40.30,4146,9105,Yolo,-1.588544,504.357348,0.000000,2.160460,1369.397076,0.000000,108.732024,0.107623,1.072017,25.241362,1.884878,0.733335,34.969619,49.855747
11628606,18:08:40.30,4199,9158,Yolo,-1.452085,505.138080,0.000000,0.604309,1368.945514,0.000000,109.101010,0.099931,1.339313,25.241789,1.890046,0.735635,34.969619,49.855747
11628659,18:08:40.30,4251,9210,Yolo,-4.818056,501.188492,0.000000,0.085592,1373.370817,0.000000,113.159857,0.184537,1.134910,25.214028,1.885370,0.733335,34.187184,49.595229
11628728,18:08:40.30,4320,9279,Yolo,-2.862154,504.219571,0.000000,0.085592,1369.938950,0.000000,111.683913,-0.161577,0.899061,25.244779,1.884385,0.732798,34.450937,49.593120
11628839,18:08:40.30,4432,9391,Yolo,-4.272223,502.520330,0.000000,-1.612028,1372.738631,0.000000,112.883118,0.169154,1.268558,25.206341,1.882909,0.732645,34.706344,49.851546
11628948,18:08:41.30,4540,9499,Yolo,-4.909028,502.107001,0.000000,2.113304,1372.783787,0.000000,112.929241,0.376823,1.056294,25.213601,1.883893,0.732031,34.448213,49.853648
11629072,18:08:41.30,4667,9626,Yolo,-2.134377,504.357348,0.000000,3.009270,1370.074418,0.000000,111.084310,0.084549,1.355036,25.234529,1.891277,0.735942,34.706344,49.853648
11629167,18:08:41.30,4743,9702,Yolo,-1.952432,504.541050,0.000000,2.584865,1370.300199,0.000000,112.237392,0.153771,1.072017,25.230258,1.885862,0.736325,34.709027,49.595229
11629254,18:08:41.30,4743,9702,Yolo,-4.863542,502.290703,0.000000,-0.433125,1372.603162,0.000000,113.021487,0.076857,1.292143,25.206768,1.881432,0.732798,34.450937,49.855747
11629256,18:08:41.30,4743,9702,Yolo,-3.999306,502.290703,0.000000,-0.055877,1372.648318,0.000000,112.652501,0.199920,1.394345,25.199934,1.881924,0.732951,34.450937,49.597337
11629260,18:08:41.30,4743,9702,Yolo,-3.999306,502.290703,0.000000,-0.055877,1372.648318,0.000000,112.652501,0.199920,1.394345,25.199934,1.881924,0.732951,34.450937,49.597337
11629266,18:08:41.30,4743,9702,Yolo,-3.498959,502.612181,0.000000,0.934401,1372.016132,0.000000,112.283515,0.215303,1.449376,25.215737,1.887339,0.734025,34.448213,49.597337
11629318,18:08:41.30,4743,9702,Yolo,-2.543751,503.989944,0.000000,-0.244501,1371.067853,0.000000,111.591666,0.107623,0.930507,25.241789,1.886601,0.733335,34.187184,49.597337
11629325,18:08:41.30,4743,9702,Yolo,-4.818056,502.887734,0.000000,-0.998999,1372.061288,0.000000,112.744748,0.138389,0.757551,25.217872,1.884139,0.731725,34.187184,49.597337
11629356,18:08:41.30,4743,9702,Yolo,-2.589238,503.806243,0.000000,1.641743,1370.842072,0.000000,112.468008,-0.007749,1.433653,25.227695,1.890046,0.734562,34.187184,49.597337
11629387,18:08:41.30,4743,9702,Yolo,-0.633336,505.964738,0.000000,1.641743,1368.810046,0.000000,110.715324,-0.161577,1.276420,25.250331,1.891769,0.735022,34.448213,49.595229
11629391,18:08:41.30,4743,9702,Yolo,-0.769794,505.184006,0.000000,1.830367,1368.719734,0.000000,110.945940,0.007634,1.221388,25.254175,1.893000,0.734638,34.448213,49.595229
11629394,18:08:41.30,4743,9702,Yolo,-0.769794,505.184006,0.000000,1.830367,1368.719734,0.000000,110.945940,0.007634,1.221388,25.254175,1.893000,0.734638,34.448213,49.595229
11629395,18:08:41.30,4743,9702,Yolo,-0.769794,505.184006,0.000000,1.830367,1368.719734,0.000000,110.945940,0.007634,1.221388,25.254175,1.893000,0.734638,34.448213,49.595229
11629396,18:08:41.30,4743,9702,Yolo,-0.860766,505.046229,0.000000,2.962114,1369.035827,0.000000,110.715324,0.099931,1.150633,25.253748,1.889062,0.734485,34.448213,49.595229
11629427,18:08:41.30,4743,9702,Yolo,-3.862848,503.025510,0.000000,3.716611,1371.835508,0.000000,111.730036,0.107623,1.001262,25.228549,1.886354,0.732185,34.453647,49.853648
11629430,18:08:41.30,4743,9702,Yolo,-4.818056,502.520330,0.000000,-0.763218,1372.783787,0.000000,113.298227,0.315291,0.993400,25.220435,1.878478,0.732185,34.453647,49.853648
11629431,18:08:41.30,4743,9702,Yolo,-4.818056,502.520330,0.000000,-0.763218,1372.783787,0.000000,113.298227,0.315291,0.993400,25.220435,1.878478,0.732185,34.453647,49.853648
11629433,18:08:41.30,4743,9702,Yolo,-4.818056,502.520330,0.000000,-0.763218,1372.783787,0.000000,113.298227,0.315291,0.993400,25.220435,1.878478,0.732185,34.453647,49.853648
11629435,18:08:41.30,4743,9702,Yolo,-4.818056,502.382554,0.000000,-0.716062,1372.648318,0.000000,113.205980,0.207611,1.134910,25.214883,1.885862,0.732338,34.453647,49.853648
11629437,18:08:41.30,4743,9702,Yolo,-4.818056,502.382554,0.000000,-0.716062,1372.648318,0.000000,113.205980,0.207611,1.134910,25.214883,1.885862,0.732338,34.453647,49.853648
11629438,18:08:41.30,4743,9702,Yolo,-4.818056,502.382554,0.000000,-0.716062,1372.648318,0.000000,113.205980,0.207611,1.134910,25.214883,1.885862,0.732338,34.453647,49.853648
11629450,18:08:41.30,4743,9702,Yolo,-4.499653,501.693672,0.000000,-1.517716,1373.777222,0.000000,113.574967,0.184537,1.300005,25.213174,1.885370,0.733412,34.192725,49.857844
11629503,18:08:41.30,4743,9702,Yolo,-1.179169,504.357348,0.000000,-0.197345,1368.087548,0.000000,110.992064,-0.069280,0.749689,25.246914,1.889800,0.733565,34.187184,49.599443
11629504,18:08:41.30,4743,9702,Yolo,-1.179169,504.357348,0.000000,-0.197345,1368.087548,0.000000,110.992064,-0.069280,0.749689,25.246914,1.889800,0.733565,34.187184,49.599443
11629505,18:08:41.30,4743,9702,Yolo,-2.225349,504.403273,0.000000,0.462840,1368.855202,0.000000,111.084310,0.153771,0.702519,25.239654,1.888077,0.733105,34.187184,49.599443
11629507,18:08:41.30,4743,9702,Yolo,-2.225349,504.403273,0.000000,0.462840,1368.855202,0.000000,111.084310,0.153771,0.702519,25.239654,1.888077,0.733105,34.187184,49.599443
11629509,18:08:41.30,4743,9702,Yolo,-2.225349,504.403273,0.000000,0.462840,1368.855202,0.000000,111.084310,0.153771,0.702519,25.239654,1.888077,0.733105,34.187184,49.599443
11629514,18:08:41.30,4743,9702,Yolo,-2.543751,504.632900,0.000000,-0.810374,1368.629421,0.000000,111.637789,0.023017,0.671073,25.238372,1.884878,0.733642,34.187184,49.599443
11629539,18:08:41.30,4743,9702,Yolo,-4.681597,502.749957,0.000000,1.028714,1371.925820,0.000000,112.790871,0.330674,0.930507,25.213601,1.884878,0.733795,34.448213,49.597337
11629543,18:08:41.30,4743,9702,Yolo,-4.044792,502.474405,0.000000,2.018992,1371.745195,0.000000,112.744748,0.192229,1.174218,25.214883,1.887831,0.733795,34.448213,49.597337
11629545,18:08:41.30,4743,9702,Yolo,-4.044792,502.474405,0.000000,2.018992,1371.745195,0.000000,112.744748,0.192229,1.174218,25.214883,1.887831,0.733795,34.448213,49.597337
11629549,18:08:41.30,4743,9702,Yolo,-4.044792,502.474405,0.000000,2.018992,1371.745195,0.000000,112.744748,0.192229,1.174218,25.214883,1.887831,0.733795,34.448213,49.597337
11629550,18:08:41.30,4743,9702,Yolo,-3.862848,502.520330,0.000000,2.537709,1372.467694,0.000000,112.421885,0.207611,1.205665,25.216591,1.891523,0.734715,34.448213,49.597337
11629553,18:08:41.30,4743,9702,Yolo,-3.862848,502.520330,0.000000,2.537709,1372.467694,0.000000,112.421885,0.207611,1.205665,25.216591,1.891523,0.734715,34.448213,49.597337
11629579,18:08:41.30,4743,9702,Yolo,-0.314933,505.321782,0.000000,3.056426,1368.493953,0.000000,111.222680,-0.161577,0.867614,25.252893,1.890046,0.734792,34.450937,49.597337
11629623,18:08:41.30,4743,9702,Yolo,-4.681597,502.015150,0.000000,-0.338813,1373.190192,0.000000,113.113734,0.392206,1.307866,25.215737,1.881924,0.733488,34.189961,49.593120
11629651,18:08:41.30,4743,9702,Yolo,-1.997918,504.403273,0.000000,2.867802,1370.164730,0.000000,110.530831,-0.015440,1.457238,25.225987,1.894477,0.735558,34.192725,49.851546
11629652,18:08:41.30,4743,9702,Yolo,-1.634030,504.495124,0.000000,1.500275,1369.984106,0.000000,111.361050,-0.076971,1.425791,25.237091,1.890539,0.736019,34.192725,49.851546
11629657,18:08:41.30,4743,9702,Yolo,-1.634030,504.495124,0.000000,1.500275,1369.984106,0.000000,111.361050,-0.076971,1.425791,25.237091,1.890539,0.736019,34.192725,49.851546
11629659,18:08:41.30,4743,9702,Yolo,-1.270141,505.413633,0.000000,1.924680,1369.080983,0.000000,110.715324,-0.130811,1.268558,25.243498,1.888323,0.735482,34.192725,49.851546
11629662,18:08:41.30,4743,9702,Yolo,-1.270141,505.413633,0.000000,1.924680,1369.080983,0.000000,110.715324,-0.130811,1.268558,25.243498,1.888323,0.735482,34.192725,49.851546
11629695,18:08:41.30,4743,9702,Yolo,-4.454167,503.117361,0.000000,2.632021,1371.700039,0.000000,112.283515,0.023017,0.993400,25.231966,1.885124,0.732261,34.192725,49.853648
11629703,18:08:41.30,4743,9702,Yolo,-4.954514,502.520330,0.000000,-0.244501,1373.325660,0.000000,112.836994,0.192229,1.134910,25.219581,1.881432,0.732415,34.192725,49.595229
11629705,18:08:41.30,4743,9702,Yolo,-4.954514,502.520330,0.000000,-0.244501,1373.325660,0.000000,112.836994,0.192229,1.134910,25.219581,1.881432,0.732415,34.192725,49.595229
11629707,18:08:41.30,4743,9702,Yolo,-4.954514,502.520330,0.000000,-0.244501,1373.325660,0.000000,112.836994,0.192229,1.134910,25.219581,1.881432,0.732415,34.192725,49.595229
11629733,18:08:41.30,4743,9702,Yolo,-2.225349,503.576615,0.000000,1.217338,1370.255043,0.000000,110.945940,0.153771,1.457238,25.234956,1.890293,0.736095,34.187184,49.595229
11629734,18:08:41.30,4743,9702,Yolo,-2.225349,503.576615,0.000000,1.217338,1370.255043,0.000000,110.945940,0.153771,1.457238,25.234956,1.890293,0.736095,34.187184,49.595229
11629738,18:08:41.30,4743,9702,Yolo,-1.543058,504.770677,0.000000,-0.480282,1369.216451,0.000000,111.591666,-0.269257,1.355036,25.243070,1.888816,0.735328,34.187184,49.597337
11629789,18:08:41.30,4743,9702,Yolo,-4.818056,503.255137,0.000000,-0.998999,1372.196757,0.000000,112.929241,0.053783,1.072017,25.234102,1.884631,0.731878,34.192725,49.597337
11629793,18:08:41.30,4743,9702,Yolo,-4.909028,502.198852,0.000000,-0.103033,1373.867534,0.000000,113.205980,-0.000057,1.119187,25.219153,1.887831,0.732031,34.192725,49.597337
